time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.156819,1.9788,-0.6597,-5.9743,6.328
3.174447,1.2259,-0.9246,-7.7147,7.866
3.192798,1.4555,-1.1291,-8.4296,8.629
3.211517,1.2388,-1.2684,-9.1115,9.282
3.229018,1.2167,-1.2953,-9.1951,9.365
3.247388,0.3812,-0.7804,-8.5675,8.611
3.266153,-1.0286,-0.5280,-7.1837,7.276
3.284059,-1.8452,-0.7502,-5.1870,5.556
3.302636,-2.3031,-0.4413,-3.7926,4.459
3.321004,-2.2771,-0.0977,-3.4096,4.101
3.340147,-1.3917,-0.1168,-3.1404,3.437
3.357656,0.3326,-0.6981,-1.4616,1.653
3.375947,1.3153,-1.2313,1.0772,2.099
3.393857,1.2129,-2.1539,5.3385,5.883
3.411896,0.2528,-1.7125,7.5006,7.698
3.430453,1.3687,-1.7515,8.3252,8.617
3.449097,-0.3465,0.2912,9.0070,9.018
3.467845,-2.7663,1.2654,8.9633,9.465
3.486748,-2.8714,2.0636,8.0315,8.775
3.505795,-0.1291,1.8482,7.9021,8.116
3.521841,2.5102,0.5448,8.5829,8.959
3.541635,2.4477,0.0483,8.8388,9.172
3.559751,0.4637,0.4302,6.3972,6.428
3.576901,-0.8188,0.8411,2.5888,2.842
3.595087,-1.1482,0.6713,-1.6593,2.127
3.613762,-0.4365,-0.2504,-5.2353,5.259
3.631392,0.6339,-0.7783,-7.7385,7.803
3.650325,1.2206,-1.1795,-9.1490,9.305
3.668438,1.4391,-1.8858,-9.2513,9.551
3.687239,1.2869,-2.5619,-8.5157,8.985
3.710167,0.8535,-1.4836,-7.8053,7.991
3.723356,-0.4335,-0.8694,-7.2079,7.273
3.741663,-1.0352,-0.4128,-6.2817,6.380
3.759508,-1.4417,-0.2062,-5.3195,5.515
3.777891,-1.0956,-0.2377,-3.6807,3.848
3.797843,-0.9412,0.0201,-2.2128,2.405
3.815715,-0.8022,0.2263,-1.4354,1.660
3.833660,-0.5674,0.8698,-1.9249,2.187
3.850944,0.1961,1.3485,-2.5617,2.902
3.870784,2.3103,0.6096,-1.9711,3.097
3.889802,4.6270,-0.6413,-0.2803,4.680
3.907116,5.2903,-2.5371,3.3076,6.735
3.925483,3.5113,-2.8126,6.5946,7.983
3.942664,0.6968,-0.9696,5.6665,5.791
3.961789,-0.2723,0.7280,6.0103,6.060
3.979792,-5.0604,1.7740,6.8414,8.692
3.997896,-6.9332,1.2015,8.9741,11.404
4.016742,-5.8233,0.9061,9.7135,11.361
4.034600,-4.4742,0.3289,9.8219,10.798
4.054869,-3.4273,-0.0110,9.0838,9.709
4.072640,-2.4148,-0.1218,6.6760,7.100
4.090221,-0.5332,-0.0913,3.5784,3.619
4.107701,1.2940,0.1344,-0.1012,1.305
4.125892,2.4279,-0.1506,-2.7137,3.644
4.143578,2.4727,-0.4318,-4.3327,5.007
4.162225,1.6458,-0.5346,-5.7380,5.993
4.180691,0.7058,-0.7328,-6.9121,6.987
4.199128,0.1615,-1.1058,-7.6967,7.777
4.217046,0.0231,-1.3821,-8.3859,8.499
4.235817,0.2338,-2.3514,-8.7800,9.092
4.253845,1.0848,-2.5765,-8.5957,9.039
4.273320,0.5839,-2.4490,-9.0636,9.407
4.290911,-0.2773,-1.8181,-8.4781,8.675
4.309962,-1.9434,-0.8710,-7.5367,7.832
4.326991,-3.6167,-0.0479,-5.0751,6.232
4.345415,-4.2925,-0.1250,-1.6699,4.608
4.363258,-3.2047,0.2667,1.3652,3.494
4.381620,-1.2425,-0.3523,3.9541,4.160
4.400029,1.0577,-1.8250,7.3964,7.691
4.418998,3.3014,-2.7423,9.7943,10.693
4.437200,3.9744,-2.2989,12.5566,13.370
4.455609,-2.3567,0.8250,11.7848,12.046
4.474133,-5.0855,2.8794,9.3458,11.023
4.492394,-2.1684,2.9381,7.2316,8.101
4.510431,2.6978,1.2553,6.7221,7.351
4.528696,4.7175,0.1305,6.9999,8.442
4.546738,3.1238,-0.2319,6.3678,7.097
4.565155,0.5661,0.3635,4.0561,4.112
4.583221,-1.0284,0.8330,0.4512,1.398
4.601527,-0.7918,0.7245,-2.8031,3.002
4.620768,-0.0834,0.0080,-5.1215,5.122
4.639205,0.5265,-0.8133,-6.2483,6.323
4.657398,0.5880,-1.3914,-6.6703,6.839
4.675271,0.3649,-1.6998,-6.9781,7.191
4.692761,0.1021,-1.9105,-7.1752,7.426
4.711168,-0.2702,-1.8639,-7.2283,7.470
4.729787,-0.6993,-1.4774,-7.1503,7.335
4.748273,-1.1948,-0.8634,-6.8266,6.984
4.766135,-1.5808,-0.6568,-5.8516,6.097
4.784875,-1.0254,-1.5563,-4.3470,4.730
4.803290,-0.2033,-0.3876,-3.6843,3.710
4.821627,-0.3205,-0.1972,-3.3636,3.385
4.839230,-0.0103,0.2058,-2.7233,2.731
4.857480,-0.0884,0.3687,-2.4208,2.450
4.875783,0.9590,0.3836,-1.8639,2.131
4.894264,1.8581,0.4757,-0.9365,2.134
4.912312,2.7713,-0.3828,2.0240,3.453
4.932267,2.8777,-1.6137,5.6292,6.525
4.948686,1.3122,-1.5534,7.3012,7.579
4.967707,0.9791,-0.5493,5.1754,5.296
4.985831,1.5398,-0.2807,6.3281,6.519
5.005198,-1.9233,0.0088,8.6856,8.896
5.022459,-4.4337,1.4252,10.7257,11.693
5.040654,-5.8556,1.9604,11.5977,13.139
5.058501,-4.6067,1.4973,11.0255,12.043
5.077081,-2.1065,0.7830,8.6495,8.937
5.094834,-0.4815,0.1746,5.3187,5.343
