time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.826166,-0.0289,0.0102,0.0108,0.032
3.844755,-0.0170,0.0143,0.0494,0.054
3.863033,-0.0204,-0.0235,0.0504,0.059
3.881190,-0.0577,-0.0661,0.0525,0.102
3.899412,-0.0775,-0.0327,0.0268,0.088
3.917642,-0.0699,-0.0664,0.0403,0.105
3.936446,-0.0152,-0.0719,0.0798,0.108
3.954659,0.0465,-0.0478,0.0395,0.078
3.973627,0.0054,-0.0522,0.0393,0.066
3.991528,-0.0249,-0.0511,-0.0027,0.057
4.010101,0.0077,-0.0224,0.0514,0.057
4.028178,-0.0184,0.0170,-0.0241,0.035
4.045946,0.0075,0.0071,-0.0115,0.015
4.064900,0.0284,0.0451,0.0782,0.095
4.083306,0.0204,0.0597,0.0473,0.079
4.102955,0.0165,0.0551,0.0294,0.065
4.119207,0.0166,0.0365,0.0151,0.043
4.137921,0.0066,0.0125,-0.0104,0.018
4.155868,0.0205,-0.0780,-0.0136,0.082
4.174461,-0.0218,-0.0159,-0.0016,0.027
4.193282,-0.0258,-0.0112,-0.0094,0.030
4.210242,-0.0254,-0.0066,0.0107,0.028
4.229960,-0.0358,-0.0500,0.0068,0.062
4.247020,-0.0286,-0.1119,0.0358,0.121
4.266111,0.0052,0.1678,0.0012,0.168
4.284491,-0.0089,-0.1027,-0.0428,0.112
4.303083,-0.0073,-0.1177,0.0880,0.147
4.321468,0.0408,0.0244,0.0522,0.071
4.339627,-0.0421,-0.0464,0.0199,0.066
4.357916,-0.0873,0.0053,0.0687,0.111
4.376291,-0.0027,0.0330,0.0463,0.057
4.393530,0.0194,0.0130,0.0812,0.085
4.411428,0.0136,-0.0056,0.0954,0.097
4.430666,-0.0162,-0.0241,0.0350,0.045
4.448699,-0.0412,-0.0091,-0.0254,0.049
4.466997,-0.0128,0.0100,-0.0533,0.056
4.485176,0.0012,0.0046,-0.0450,0.045
4.503194,-0.0190,-0.0196,-0.0145,0.031
4.521935,0.0198,0.0460,0.0637,0.081
4.540719,0.0141,-0.0630,0.0553,0.085
4.558590,-0.0103,-0.0823,0.0967,0.127
4.576989,0.0046,-0.0206,0.0780,0.081
4.594574,-0.0527,0.0088,0.0565,0.078
4.613314,-0.0616,0.0281,0.0354,0.076
4.631996,-0.0277,0.0037,0.0706,0.076
4.650173,-0.0095,-0.0386,0.0639,0.075
4.669342,0.0048,0.0040,0.0390,0.040
4.686474,-0.0005,0.0239,-0.0240,0.034
4.704865,-0.0260,-0.0042,-0.0803,0.084
4.725603,0.0016,-0.0420,-0.0960,0.105
4.742154,0.0004,-0.0381,-0.0666,0.077
4.759775,-0.0243,-0.0193,-0.0243,0.039
4.777305,-0.0196,-0.0059,0.0273,0.034
4.795851,-0.0101,0.0123,0.0556,0.058
4.814525,-0.0052,0.0026,0.0467,0.047
4.832455,-0.0100,-0.0024,0.0486,0.050
4.850706,-0.0292,-0.0121,0.0465,0.056
4.869461,-0.0198,0.0118,0.0302,0.038
4.889623,-0.0295,0.0122,0.0038,0.032
4.906357,0.0083,0.0019,0.0004,0.009
4.924658,0.0131,-0.0360,0.0061,0.039
4.942612,-0.0097,-0.0271,0.0220,0.036
4.960835,-0.0134,0.0063,0.0384,0.041
4.978910,-0.0427,-0.0411,0.0459,0.075
4.997371,-0.0624,-0.0220,0.0547,0.086
5.015552,-0.0342,-0.2556,0.0532,0.263
5.033814,0.0288,0.2522,0.0622,0.261
5.052373,0.0326,-0.0557,-0.0579,0.087
5.070807,-0.0031,-0.1607,0.1012,0.190
5.088750,0.0371,-0.0558,0.0530,0.085
5.107971,-0.0400,-0.0550,0.0183,0.070
5.125328,-0.0800,-0.0167,0.0460,0.094
5.143611,0.0053,0.0450,0.0150,0.048
5.161896,0.0146,0.0253,0.0734,0.079
5.180032,-0.0137,0.0016,0.0966,0.098
5.199619,-0.0186,-0.0352,0.0355,0.053
5.216996,-0.0326,-0.0204,-0.0057,0.039
5.235086,-0.0415,0.0044,-0.0716,0.083
5.253895,-0.0271,0.0237,-0.0971,0.104
5.272238,-0.0181,0.0188,-0.1041,0.107
5.291441,0.0145,-0.0204,-0.0520,0.058
5.308460,0.0084,0.0598,-0.0060,0.061
5.326311,0.0014,-0.1022,0.0143,0.103
5.344766,0.0106,-0.0182,0.0904,0.093
5.363630,0.0145,-0.0279,0.0970,0.102
5.381915,-0.0286,0.0247,0.1260,0.132
5.400910,0.0006,0.0339,0.1342,0.138
5.418278,0.0203,-0.0035,0.1349,0.136
5.436488,-0.0130,-0.0168,0.0949,0.097
5.454759,-0.0220,0.0315,0.0320,0.050
5.474247,-0.0407,0.0092,-0.0572,0.071
5.491254,-0.0216,-0.0050,-0.0833,0.086
5.509996,-0.0024,-0.0432,-0.0540,0.069
5.528157,-0.0159,-0.0056,-0.0162,0.023
5.546087,-0.0104,0.0135,-0.0609,0.063
5.564524,0.0043,0.0038,-0.0307,0.031
5.583076,-0.0059,-0.0395,0.0083,0.041
5.601613,-0.0346,-0.0349,0.0333,0.059
5.620227,-0.0391,-0.0069,0.0547,0.068
5.639097,-0.0148,-0.0117,0.1064,0.108
5.657256,-0.0194,-0.0212,0.1125,0.116
5.674426,0.0052,-0.0125,0.2043,0.205
5.693940,-0.0140,-0.0395,0.1622,0.168
5.711125,-0.0048,-0.0572,0.1041,0.119
5.729277,0.0054,-0.0754,0.1211,0.143
5.747453,0.0073,0.0252,0.1513,0.154
5.765785,0.0138,-0.0348,0.1611,0.165
5.785070,-0.0104,-0.0367,0.0580,0.069
5.803044,-0.0309,-0.1342,0.0799,0.159
5.821256,0.0053,-0.0231,-0.0265,0.036
5.840192,0.0814,0.1830,-0.0569,0.208
5.857499,-0.0387,-0.1403,-0.1549,0.213
5.878524,-0.1053,-0.0955,-0.1699,0.222
5.895933,-0.0848,0.0049,-0.0648,0.107
5.912721,-0.0778,-0.0607,-0.0830,0.129
5.930448,-0.0757,-0.0126,-0.1151,0.138
5.950104,-0.0305,0.0054,-0.0739,0.080
5.966834,-0.0279,-0.0041,0.0053,0.029
5.985161,0.0042,-0.0284,0.0336,0.044
6.003822,0.0028,-0.0374,0.0741,0.083
6.023460,-0.0131,-0.0510,0.1180,0.129
6.040948,-0.0187,-0.0170,0.1661,0.168
6.058973,-0.0436,-0.0244,0.1370,0.146
6.077143,-0.0160,-0.0316,0.0762,0.084
6.096747,-0.0073,0.0224,0.0986,0.101
6.114618,-0.0425,-0.0748,0.0793,0.117
6.131640,-0.0488,-0.1245,0.0703,0.151
6.150101,-0.0359,-0.0264,0.0339,0.056
6.168549,0.0068,0.0041,0.0060,0.010
6.187142,0.0118,0.0687,-0.0372,0.079
6.204791,-0.0066,0.0577,-0.0891,0.106
6.223360,0.0231,0.0498,-0.1170,0.129
6.241798,0.0181,-0.0208,-0.0587,0.065
6.259974,0.0189,0.0229,0.0235,0.038
6.278572,0.0088,0.0334,0.0137,0.037
6.302570,0.0756,-0.0705,-0.0184,0.105
6.314896,0.0139,-0.0169,-0.1059,0.108
6.333397,0.0107,0.0167,-0.1248,0.126
6.351490,0.0071,-0.0026,-0.1126,0.113
6.369870,0.0002,-0.0077,-0.0743,0.075
6.390306,-0.0073,-0.0083,-0.0472,0.048
6.408356,-0.0098,0.0238,-0.0506,0.057
6.425387,-0.0037,-0.0005,-0.0657,0.066
6.443760,-0.0123,0.0025,-0.0196,0.023
6.461624,-0.0213,0.0061,-0.0218,0.031
6.479718,-0.0411,-0.0048,-0.0197,0.046
6.497655,-0.0566,-0.0062,0.0205,0.061
6.516877,-0.0336,0.0014,0.0372,0.050
6.534355,-0.0012,0.0283,0.0453,0.053
6.553191,0.0375,-0.0016,0.0378,0.053
6.571200,0.0400,-0.0409,0.0593,0.082
6.589875,0.0152,0.0007,0.0619,0.064
6.608156,-0.0102,-0.0049,0.0844,0.085
6.626667,-0.0265,0.0470,0.1085,0.121
6.644162,-0.0678,-0.0578,0.0995,0.134
6.662363,-0.0031,0.0691,0.1218,0.140
6.681250,-0.0191,0.1640,0.0510,0.173
6.700339,-0.0293,-0.1159,0.0459,0.128
6.718018,-0.0441,-0.0447,0.0820,0.103
6.735528,0.0015,0.0264,0.0471,0.054
6.753772,-0.0377,-0.0347,0.0305,0.060
6.772547,-0.0532,0.0122,0.0141,0.056
6.790999,-0.0174,0.0308,-0.0138,0.038
6.809083,-0.0010,0.0253,-0.0236,0.035
6.826682,-0.0226,0.0295,-0.0289,0.047
6.845679,-0.0204,0.0144,-0.0199,0.032
6.863463,-0.0185,0.0042,-0.0213,0.029
6.882468,-0.0209,-0.0109,0.0112,0.026
6.900784,-0.0470,-0.0025,0.0348,0.059
6.918882,-0.0347,-0.0079,0.0248,0.043
6.936898,-0.0076,0.0436,0.0584,0.073
6.957542,-0.0155,-0.0807,0.0830,0.117
6.973223,0.0018,-0.0762,0.0671,0.102
6.991954,0.0158,0.0135,0.0910,0.093
7.010457,-0.0135,-0.0097,0.1222,0.123
7.028566,-0.0614,0.0243,0.1036,0.123
7.046545,-0.0135,0.0296,0.0858,0.092
7.065182,0.0350,0.0212,0.0004,0.041
7.083593,0.0062,-0.0872,-0.0764,0.116
7.101838,-0.0017,-0.0157,-0.0594,0.061
7.119738,0.0186,0.0073,0.0576,0.061
7.138967,-0.0244,-0.0624,-0.0064,0.067
7.156612,-0.0194,-0.0522,-0.1012,0.115
7.175070,-0.0136,-0.0193,-0.0737,0.077
7.193450,-0.0032,-0.0201,0.0103,0.023
7.212021,-0.0023,-0.0113,0.0220,0.025
7.230051,-0.0161,-0.0061,-0.0095,0.020
7.248155,-0.0201,-0.0255,0.0209,0.039
7.266461,-0.0337,-0.0113,0.0232,0.042
7.284473,-0.0333,-0.0067,0.0063,0.035
7.302688,-0.0379,-0.0117,0.0182,0.044
7.321752,-0.0044,-0.0221,0.0207,0.031
7.339637,0.0054,-0.0217,-0.0302,0.038
7.358220,-0.0041,-0.0221,-0.0153,0.027
7.376235,-0.0134,0.0008,-0.0106,0.017
7.393954,-0.0042,-0.0092,-0.0015,0.010
7.412323,0.0061,-0.0569,-0.0362,0.068
7.430543,-0.0178,-0.0670,0.0198,0.072
7.449398,-0.0215,0.0128,0.0773,0.081
7.467578,-0.0215,-0.0586,0.0647,0.090
7.486552,-0.0124,0.0076,0.0338,0.037
7.504108,-0.0207,-0.2249,0.0211,0.227
7.523547,0.0378,0.1919,0.0560,0.203
7.541213,0.0441,0.0360,-0.0117,0.058
7.558793,-0.0540,-0.1575,-0.0071,0.167
7.577784,-0.0362,-0.0342,0.0021,0.050
7.595597,0.0122,0.0272,-0.0294,0.042
7.613964,-0.0708,-0.0497,0.0535,0.102
7.632465,-0.0723,0.0073,0.0509,0.089
7.651195,-0.0022,0.0064,0.0292,0.030
7.669168,0.0014,-0.0081,0.0813,0.082
7.688148,0.0005,-0.0032,0.0500,0.050
7.709634,0.0239,0.0019,0.0103,0.026
7.724131,0.0091,0.0021,-0.0005,0.009
7.742755,-0.0341,0.0035,-0.0554,0.065
7.759939,-0.0345,0.0178,-0.0840,0.093
7.778667,-0.0207,-0.0351,-0.0497,0.064
