time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.966526,-0.4482,0.0459,-0.2123,0.498
3.985465,-0.5269,-0.0801,-0.1797,0.562
4.003521,-0.5300,-0.1277,-0.1168,0.558
4.021946,-0.5232,-0.1981,-0.1719,0.585
4.039660,-0.4394,-0.1534,-0.1877,0.502
4.058115,-0.3142,-0.0959,-0.1537,0.363
4.076259,-0.2882,-0.0362,-0.2282,0.369
4.094725,-0.2338,0.0174,-0.1861,0.299
4.112755,-0.1449,0.0576,-0.0951,0.183
4.131278,-0.2278,-0.0034,-0.1225,0.259
4.150122,-0.2429,0.0103,-0.1481,0.285
4.169301,-0.2492,0.0231,-0.1147,0.275
4.187190,-0.2666,-0.0150,-0.0621,0.274
4.206655,-0.3178,0.0040,-0.0220,0.319
4.223076,-0.3724,-0.0250,-0.0099,0.373
4.240978,-0.3800,-0.0672,-0.0560,0.390
4.259421,-0.4014,0.0177,-0.0893,0.412
4.278137,-0.3920,0.1042,-0.0986,0.417
4.295821,-0.3745,0.0852,-0.1205,0.402
4.314019,-0.3226,0.0575,-0.1212,0.349
4.333820,-0.3231,0.0399,-0.1092,0.343
4.351829,-0.4112,-0.0394,-0.1203,0.430
4.369816,-0.3367,-0.0615,-0.0912,0.354
4.389710,-0.2898,-0.0297,-0.0796,0.302
4.405526,-0.3048,0.0446,0.0052,0.308
4.424064,-0.3710,0.0161,0.0851,0.381
4.442322,-0.3980,-0.0277,-0.0007,0.399
4.461687,-0.4150,0.0112,-0.1417,0.439
4.478750,-0.4171,-0.0158,0.0774,0.425
4.497349,-0.4029,-0.0429,0.0178,0.406
4.515228,-0.3315,0.0021,-0.1962,0.385
4.533689,-0.3407,-0.0003,-0.1632,0.378
4.552708,-0.4786,-0.0033,0.1517,0.502
4.570297,-0.4340,0.0242,-0.0451,0.437
4.589033,-0.3842,-0.0096,0.0183,0.385
4.607117,-0.2947,-0.0131,-0.0951,0.310
4.624984,-0.3632,-0.0049,-0.1496,0.393
4.644091,-0.4061,-0.0314,-0.0641,0.412
4.661792,-0.3414,-0.0482,-0.0256,0.346
4.680280,-0.3740,-0.0073,-0.0480,0.377
4.698560,-0.3628,0.0064,-0.0963,0.375
4.717193,-0.3417,-0.0379,-0.1841,0.390
4.736021,-0.3933,-0.0642,-0.0417,0.401
4.753726,-0.3706,-0.0266,-0.0899,0.382
4.772047,-0.3390,-0.0176,-0.0312,0.341
4.790194,-0.3045,-0.0055,-0.0766,0.314
4.808406,-0.3420,0.0053,-0.1261,0.365
4.826606,-0.3427,-0.0321,-0.1404,0.372
4.844813,-0.3108,-0.0311,-0.1227,0.336
