time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.316094,0.2307,-0.1527,0.1262,0.304
6.390582,0.0541,-0.0076,0.0785,0.096
6.406844,0.0682,0.0057,0.0212,0.072
6.425269,0.0638,-0.0119,0.0070,0.065
6.444053,0.0499,-0.0296,0.0502,0.077
6.463455,0.0490,-0.0095,0.0646,0.082
6.481316,0.0347,0.0106,0.0407,0.055
6.499177,0.0286,0.0444,0.0647,0.083
6.517396,0.0128,0.0376,0.0361,0.054
6.535382,0.0264,0.0106,0.0123,0.031
6.554406,0.0608,-0.0166,0.0315,0.070
6.571519,0.0571,-0.0490,0.0310,0.081
6.589962,0.0531,-0.0579,0.0407,0.088
6.608513,0.0439,-0.0475,0.0599,0.088
6.626811,0.0537,-0.0518,0.0701,0.102
6.644952,0.0920,-0.0526,0.0838,0.135
6.664103,0.1013,-0.0480,0.0694,0.132
6.686304,0.0962,-0.0623,0.0550,0.127
6.701133,0.0958,-0.0686,0.0454,0.126
6.718117,0.0754,-0.0519,0.0883,0.127
6.736727,0.0836,-0.0254,0.0648,0.109
6.755057,0.0869,-0.0190,0.0310,0.094
6.772821,0.0516,-0.0272,0.0211,0.062
6.791236,0.0124,-0.0152,0.0592,0.062
6.809558,0.0346,0.0122,0.0830,0.091
6.827791,0.0871,0.0190,0.0828,0.122
6.846492,0.0457,-0.0426,-0.1473,0.160
6.865321,0.0443,-0.0355,0.2214,0.229
6.883083,0.0622,-0.0768,0.0444,0.108
6.901629,0.0756,-0.0991,-0.0428,0.132
6.919563,0.0201,-0.0189,0.1582,0.161
6.937383,0.0178,0.0704,0.1443,0.162
6.956285,0.0781,0.0573,-0.0185,0.099
6.974295,0.1014,0.0083,-0.0096,0.102
6.993022,0.1057,-0.0485,0.0239,0.119
7.011154,0.1393,-0.0672,0.0096,0.155
7.032732,0.1156,-0.0634,0.0526,0.142
7.048047,0.0385,-0.0494,0.0669,0.092
7.068902,0.0002,-0.0314,0.0668,0.074
7.090908,-0.0050,-0.0329,0.0619,0.070
7.102550,0.0239,-0.0153,0.0427,0.051
7.120706,0.0534,0.0073,0.0810,0.097
7.139044,0.0436,-0.0007,0.0380,0.058
7.157621,0.0444,-0.0338,0.0284,0.063
7.175636,0.0316,-0.0497,-0.0052,0.059
7.194041,0.0469,-0.0237,0.0808,0.096
7.212174,0.0757,-0.0010,0.0425,0.087
7.230548,0.0857,0.0158,0.0519,0.101
7.249403,0.0713,0.0351,0.0621,0.101
7.267046,0.0571,0.0128,0.0329,0.067
7.285650,0.0718,-0.0293,0.0329,0.084
7.310542,0.0865,-0.0523,0.0474,0.112
7.322026,0.0813,-0.0659,0.0570,0.119
7.340082,0.0478,-0.0604,0.0474,0.090
7.358576,0.0529,-0.0425,0.0570,0.089
7.376841,0.0571,-0.0241,0.0713,0.094
7.394949,0.0607,-0.0056,0.0712,0.094
7.413761,0.0698,-0.0054,0.0616,0.093
7.433119,0.0701,-0.0145,0.0473,0.086
7.451808,0.0466,-0.0144,0.0377,0.062
7.471313,0.0370,-0.0190,0.0425,0.060
7.486774,0.0274,-0.0231,0.0330,0.049
7.504924,0.0366,-0.0190,0.0329,0.053
7.523309,0.0358,-0.0060,0.0328,0.049
7.542076,0.0493,-0.0061,0.0663,0.083
7.560060,0.0584,-0.0107,0.0472,0.076
7.578312,0.0586,-0.0160,0.0280,0.067
7.596495,0.0581,-0.0206,0.0423,0.075
7.615790,0.0769,-0.0054,0.0520,0.093
7.633042,0.0715,-0.0097,0.0760,0.105
7.652291,0.0854,-0.0235,0.1142,0.144
7.670086,0.0519,-0.0723,-0.1206,0.150
7.687732,0.0675,-0.0400,0.2051,0.220
7.706583,0.0835,-0.0592,0.0331,0.108
7.725028,0.0569,-0.0835,-0.0486,0.112
7.743139,-0.0044,-0.0091,0.1233,0.124
7.761994,0.0136,0.0667,0.0999,0.121
7.779654,0.0442,0.0624,0.0089,0.077
7.799140,0.0612,0.0438,0.0281,0.080
7.817339,0.0544,0.0029,0.0180,0.057
7.834558,0.0773,-0.0395,0.0180,0.089
7.852368,0.0814,-0.0680,0.0467,0.116
7.871928,0.0474,-0.0583,0.0658,0.100
7.889147,0.0239,-0.0443,0.0706,0.087
7.907670,0.0281,-0.0251,0.0754,0.084
7.926135,0.0514,-0.0014,0.0371,0.063
7.944312,0.0815,-0.0016,0.0515,0.096
7.962567,0.0714,-0.0134,0.0660,0.098
7.980947,0.0860,-0.0410,0.0134,0.096
7.999555,0.0351,-0.0411,0.0134,0.056
8.017608,0.0111,-0.0030,0.0996,0.100
8.035596,0.0299,0.0021,0.0374,0.048
8.053851,0.0488,0.0159,0.0469,0.070
8.074429,0.0436,0.0266,0.0476,0.070
8.094692,0.0243,0.0139,0.0285,0.040
8.108584,0.0291,-0.0084,0.0328,0.045
8.127380,0.0386,-0.0208,0.0426,0.061
8.145416,0.0669,-0.0283,0.0523,0.089
8.164527,0.0566,-0.0356,0.0476,0.082
8.184061,0.0508,-0.0291,0.0477,0.076
8.200744,0.0546,-0.0227,0.0574,0.082
8.218984,0.0628,-0.0268,0.0526,0.086
8.236987,0.0668,-0.0308,0.0526,0.090
8.255801,0.0475,-0.0205,0.0383,0.064
8.273619,0.0384,-0.0014,0.0288,0.048
8.292140,0.0291,-0.0058,0.0096,0.031
8.310473,0.0443,0.0121,0.0144,0.048
8.328652,0.0550,0.0166,0.0240,0.062
8.346741,0.0472,0.0110,0.0000,0.049
8.365581,0.0595,-0.0046,-0.0000,0.060
8.384253,0.0523,-0.0068,0.0669,0.085
8.401399,0.0441,-0.0072,0.0765,0.089
8.420311,0.0407,-0.0171,0.0334,0.055
8.438317,0.0277,-0.0190,0.0620,0.071
8.456536,0.0284,-0.0142,0.0860,0.092
8.475048,0.0682,-0.0086,0.0478,0.084
8.493211,0.0788,-0.0230,0.1434,0.165
8.511604,0.0583,-0.0572,-0.0912,0.122
8.530580,0.0308,-0.0412,0.0858,0.100
8.547848,0.0496,-0.0333,0.1053,0.121
8.567241,0.0708,-0.0743,-0.0289,0.107
8.584822,0.0355,-0.0357,0.0519,0.072
8.603807,0.0213,0.0700,0.1671,0.182
8.621012,0.0390,0.0909,0.0236,0.102
8.639572,0.0620,0.0494,-0.0051,0.079
8.657651,0.0427,-0.0063,0.0184,0.047
8.676930,0.0429,-0.0435,0.0232,0.065
8.694716,0.0632,-0.0529,0.0664,0.106
8.713771,0.0481,-0.0518,0.0760,0.104
8.731232,0.0292,-0.0411,0.0617,0.080
8.750295,0.0261,-0.0317,0.0761,0.086
8.767974,0.0363,-0.0257,0.0714,0.084
8.785927,0.0472,-0.0095,0.0429,0.064
8.804124,0.0583,0.0080,0.0964,0.113
8.822813,0.0395,-0.0201,0.0675,0.081
8.840667,0.0396,-0.0356,0.0581,0.079
8.859386,0.0169,-0.0483,0.0774,0.093
8.877459,0.0114,-0.0230,0.1158,0.119
8.895886,0.0397,-0.0065,0.0872,0.096
8.914280,0.0334,0.0057,0.0826,0.089
8.932720,0.0314,0.0188,0.0780,0.086
8.951223,0.0487,0.0042,0.0544,0.073
8.969274,0.0710,-0.0191,0.0499,0.089
8.987354,0.0700,-0.0288,0.0645,0.099
9.006328,0.0635,-0.0339,0.0648,0.097
9.023783,0.0419,-0.0352,0.0506,0.075
9.042341,0.0248,-0.0423,0.0507,0.071
9.060344,0.0364,-0.0544,0.0460,0.080
9.078608,0.0579,-0.0449,0.0460,0.087
9.097694,0.0516,-0.0211,0.0411,0.069
9.115263,0.0360,-0.0075,0.0410,0.055
9.133999,0.0156,0.0009,0.0266,0.031
9.152056,0.0099,-0.0054,0.0312,0.033
9.170340,0.0235,-0.0072,0.0215,0.033
9.188548,0.0419,0.0001,0.0166,0.045
9.206431,0.0463,0.0065,0.0547,0.072
9.225010,0.0456,0.0046,0.0545,0.071
9.243189,0.0357,-0.0014,0.0352,0.050
9.261675,0.0349,-0.0129,0.0447,0.058
9.279751,0.0448,-0.0094,0.0590,0.075
9.298429,0.0689,-0.0048,0.0542,0.088
9.316699,0.0631,-0.0210,0.1401,0.155
9.335033,0.0319,-0.0616,-0.1379,0.154
9.353212,0.0097,-0.0367,0.1254,0.131
9.371705,0.0565,-0.0237,0.1018,0.119
9.389742,0.0635,-0.0700,-0.0468,0.105
9.408259,-0.0070,-0.0505,0.0483,0.070
9.426303,-0.0227,0.0551,0.1396,0.152
9.444446,0.0186,0.0978,0.0151,0.101
9.463204,0.0545,0.0735,0.0054,0.092
9.482464,0.0381,0.0223,0.0287,0.053
9.500407,0.0557,-0.0195,0.0144,0.061
9.517583,0.0791,-0.0445,0.0287,0.095
9.536064,0.0496,-0.0587,0.0478,0.091
9.554541,0.0068,-0.0404,0.0621,0.074
9.572814,0.0315,-0.0271,0.0812,0.091
9.592170,0.0599,0.0060,0.0621,0.086
9.609137,0.0655,0.0155,0.0238,0.071
9.628274,0.0536,-0.0166,0.0527,0.077
9.646070,0.0468,-0.0618,0.0146,0.079
9.664250,0.0429,-0.0665,0.0387,0.088
9.683345,0.0148,-0.0335,0.0723,0.081
9.700890,0.0271,0.0289,0.0969,0.105
9.719044,0.0233,0.0719,0.0347,0.083
9.737164,0.0233,0.0864,0.0491,0.102
9.755492,0.0220,0.0705,0.0158,0.076
9.774103,0.0448,0.0210,-0.0032,0.050
9.792431,0.0534,-0.0205,0.0011,0.057
9.810927,0.0386,-0.0434,0.0442,0.073
